"filename", "language", "JSON", "JSON with Comments", "Markdown", "HTML", "Vue", "TypeScript", "SCSS", "JavaScript", "wxml", "CSS", "XML", "comment", "blank", "total"
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\Cooperation\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\Cooperation\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 26, 0, 35
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\HelpCentre\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 1, 63
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\HelpCentre\index.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\HelpCentre\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\HelpCentre\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 26, 0, 62
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\Opinion\OpinionType\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 1, 36
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\Opinion\OpinionType\index.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\Opinion\OpinionType\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\Opinion\OpinionType\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 26, 0, 60
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\Opinion\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 1, 54
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\Opinion\index.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\Opinion\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\Opinion\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 26, 0, 49
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\Set\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 1, 97
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\Set\index.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\Set\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\Set\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 26, 0, 43
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\Team\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 9
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\Team\index.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\Team\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\Team\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 26, 0, 36
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 1, 64
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\index.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 26, 0, 39
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 1, 19
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\index.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 26, 0, 30
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Order\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 1, 45
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Order\index.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Order\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Order\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 26, 0, 63
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Publish\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 220, 0, 0, 0, 0, 1, 221
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Publish\index.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Publish\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Publish\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 26, 0, 47
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Sell\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 1, 32
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Sell\index.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Sell\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Sell\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 26, 0, 59
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\project.config.json", "JSON", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\project.private.config.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\static\icon.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 26, 100
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\store\GenshinImpact.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 1, 72
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\store\GloryOfTheKing.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 1, 119
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\store\LeagueofLegend.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 1, 79
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\store\detail.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 1, 20
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\store\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 1, 17
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\store\user.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 1, 37
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\d-search-log\components\d-search-log\d-search-log.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 216, 0, 0, 0, 0, 1, 217
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\d-search-log\components\d-search-log\d-search-log.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\d-search-log\components\d-search-log\d-search-log.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\d-search-log\components\d-search-log\d-search-log.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 26, 0, 111
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-data-checkbox\components\uni-data-checkbox\uni-data-checkbox.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 415, 0, 0, 0, 0, 1, 416
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-data-checkbox\components\uni-data-checkbox\uni-data-checkbox.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-data-checkbox\components\uni-data-checkbox\uni-data-checkbox.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-data-checkbox\components\uni-data-checkbox\uni-data-checkbox.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 257, 0, 26, 0, 283
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-data-select\components\uni-data-select\uni-data-select.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 225, 0, 0, 0, 0, 1, 226
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-data-select\components\uni-data-select\uni-data-select.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-data-select\components\uni-data-select\uni-data-select.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-data-select\components\uni-data-select\uni-data-select.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 0, 28, 1, 185
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-dateformat\components\uni-dateformat\date-format.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 194, 0, 0, 0, 0, 1, 195
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-dateformat\components\uni-dateformat\uni-dateformat.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 1, 76
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-dateformat\components\uni-dateformat\uni-dateformat.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-dateformat\components\uni-dateformat\uni-dateformat.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-dateformat\components\uni-dateformat\uni-dateformat.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-easyinput\components\uni-easyinput\uni-easyinput.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 390, 0, 0, 0, 0, 1, 391
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-easyinput\components\uni-easyinput\uni-easyinput.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-easyinput\components\uni-easyinput\uni-easyinput.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-easyinput\components\uni-easyinput\uni-easyinput.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 26, 0, 134
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\choose-and-upload-file.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 200, 0, 0, 0, 0, 1, 201
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\uni-file-picker.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 462, 0, 0, 0, 0, 1, 463
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\uni-file-picker.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\uni-file-picker.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\uni-file-picker.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 8, 43
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\upload-file.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 1, 170
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\upload-file.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\upload-file.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\upload-file.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 26, 0, 122
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\upload-image.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 1, 183
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\upload-image.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\upload-image.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\upload-image.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 27, 0, 113
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\utils.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 1, 90
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-icons\components\uni-icons\icons.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1173, 0, 0, 0, 0, 1, 1174
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-icons\components\uni-icons\uni-icons.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 1, 64
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-icons\components\uni-icons\uni-icons.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-icons\components\uni-icons\uni-icons.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-icons\components\uni-icons\uni-icons.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 507, 0, 26, 0, 533
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\common\login-page.mixin.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 1, 82
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\common\store.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 1, 119
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\components\uni-id-pages-agreements\uni-id-pages-agreements.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 1, 132
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\components\uni-id-pages-agreements\uni-id-pages-agreements.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\components\uni-id-pages-agreements\uni-id-pages-agreements.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\components\uni-id-pages-agreements\uni-id-pages-agreements.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 26, 0, 67
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\components\uni-id-pages-fab-login\uni-id-pages-fab-login.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 394, 0, 0, 0, 0, 1, 395
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\components\uni-id-pages-fab-login\uni-id-pages-fab-login.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\components\uni-id-pages-fab-login\uni-id-pages-fab-login.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\components\uni-id-pages-fab-login\uni-id-pages-fab-login.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 26, 0, 76
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\components\uni-id-pages-user-profile\uni-id-pages-user-profile.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 1, 109
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\components\uni-id-pages-user-profile\uni-id-pages-user-profile.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\components\uni-id-pages-user-profile\uni-id-pages-user-profile.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\components\uni-id-pages-user-profile\uni-id-pages-user-profile.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 26, 0, 142
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\config.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 1, 27
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\init.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 1, 72
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\pages\login\login-withoutpwd.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 1, 143
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\pages\login\login-withoutpwd.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\pages\login\login-withoutpwd.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\pages\login\login-withoutpwd.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 26, 0, 133
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\pages\userinfo\log-out\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 1, 18
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\pages\userinfo\log-out\index.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\pages\userinfo\log-out\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\pages\userinfo\log-out\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 26, 0, 36
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\static\limeClipper\photo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 1, 1, 20
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-id-pages\static\limeClipper\rotate.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 1, 1, 16
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-load-more\components\uni-load-more\i18n\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 1, 23
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-load-more\components\uni-load-more\uni-load-more.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 1, 111
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-load-more\components\uni-load-more\uni-load-more.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-load-more\components\uni-load-more\uni-load-more.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-load-more\components\uni-load-more\uni-load-more.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 0, 26, 0, 180
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-popup\components\uni-popup-dialog\uni-popup-dialog.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 1, 137
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-popup\components\uni-popup-dialog\uni-popup-dialog.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-popup\components\uni-popup-dialog\uni-popup-dialog.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-popup\components\uni-popup-dialog\uni-popup-dialog.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 26, 0, 100
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-popup\components\uni-popup\i18n\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 1, 29
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\uni_modules\uni-popup\components\uni-popup\popup.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 1, 24
